id,notice_en,period_en,location_en,details_en,notice_fr,period_fr,location_fr,details_fr,dt_start,dt_end,person_candidates
1564757171306,"1564757171306 Updated Notice of half-masting: DEATH OF THE HONOURABLE JOCELYNE ROY VIENNEAU, O.N.B.","Masting period: From now until sunset on Thursday, August 8, 2019, the day of the funeral.",Masting location(s): The flags on the Peace Tower and on all federal buildings and establishments in the province of New Brunswick.,There are no additional details.,"1564757171306 À jour Avis de mise en berne : DÉCÈS DE L' HONOURABLE JOCELYNE ROY VIENNEAU, O.N.B.","Période de mise en berne : Dès maintenant jusqu’au crépuscule Jeudi 8 août 2019, le jour des funérailles.",Endroit(s) de la mise en berne : Les drapeaux sur la tour de la Paix et sur tous les édifices et établissements du gouvernement du Canada dans la province du Nouveau-Brunswick.,Il n'y a pas de détails supplémentaires.,2019-08-08,2019-08-08,"[('VIENNEAU', 2), ('Avis de', 1), ('JOCELYNE', 1), ('Période', 1), ('Les', 1), (""Il n'y"", 1)]"
1564865456655,"1564865456655 Updated Notice of half-masting: DEATH OF THE HONOURABLE DEEPAK OBHRAI, M.P.","Masting period: From sunrise to sunset on August 26, 2019, the day of the memorial service.","Masting location(s): The flags on all Government of Canada buildings and establishments in the riding of Calgary Forest Lawn, Alberta, are to be hoisted completely and will be half-masted from sunrise to sunset on the day of the memorial service (date to be determined).","Additional details: Additionally, the flag on the Peace Tower will fly at half-mast from sunrise to sunset on August 26, 2019, the day of the memorial service of the late Deepak Obhrai.","1564865456655 À jour Avis de mise en berne : DÉCÈS DE L’HONORABLE DEEPAK OBHRAI, DÉPUTÉ",Période de mise en berne : De l’aube jusqu’au crépuscule le 26 août 2019 le jour du service commémoratif.,"Endroit(s) de la mise en berne : Les drapeaux sur tous les édifices et établissements du gouvernement du Canada dans le comté de Calgary Forest Lawn en Alberta, doivent être complètement hissés et mise en berne de l’aube jusqu’au crépuscule le jour du service commémoratif (date à déterminer).","Détails supplémentaires : De plus, le drapeau sur la tour de la Paix flottera en berne de l’aube jusqu’au crépuscule le 26 août 2019 le jour du service commémoratif , de feu Deepak Obhrai.",2019-08-26,2019-08-26,"[('Deepak Obhrai', 1), ('Avis de', 1), ('Période', 1), ('Les', 1), ('de l’aube jusqu’au crépuscule', 1)]"
1566821337033,1566821337033 Notice of half-masting: FIREFIGHTERS’ NATIONAL MEMORIAL DAY,"Masting period: From sunrise to sunset on Sunday, September 8, 2019.","Masting location(s): All Government of Canada buildings and establishments across the country, including the Peace Tower in Ottawa.",There are no additional details.,1566821337033 Avis de mise en berne : JOUR COMMÉMORATIF NATIONAL DES POMPIERS,"Période de mise en berne : De l'aube au crépuscule, dimanche le 8 septembre 2019.","Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la tour de la Paix à Ottawa.",Il n'y a pas de détails supplémentaires.,2019-09-08,2019-09-08,"[('Période', 1), ('compris la', 1), (""Il n'y"", 1)]"
1567197248046,1567197248046 Updated Notice of half-masting: DEATH OF FORMER PREMIER OF THE YUKON DENNIS FENTIE,"Masting period: November 8, 2019.",Masting location(s): All Government of Canada buildings and establishments in the Territory of the Yukon.,"Additional details: From sunrise to sunset on the day of the memorial service of the late Dennis Fentie who passed away on August 30, 2019.",1567197248046 À jour Avis de mise en berne : DÉCÈS DE L' ANCIEN PREMIER MINISTRE DU YUKON DENNIS FENTIE,Période de mise en berne : Le 8 novembre 2019.,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans le territoire du Yukon.,Détails supplémentaires : De l’aube jusqu’au crépuscule le jour du service commémoratif de feu Dennis Fentie décédé le 30 août 2019.,2019-11-08,2019-11-08,"[('Dennis Fentie', 1), ('Avis de', 1), ('Période', 1)]"
1568303051748,"1568303051748 Updated Notice of half-masting: DEATH OF THE HONOURABLE GREG THOMPSON, P.C.","Masting period: From now until sunset on September 20, 2019.",Masting location(s): All Government of Canada buildings and establishments in the province of New Brunswick.,"Additional details: Additionally, the flag on the Peace Tower will fly at half-mast from sunrise to sunset on September 20, 2019, the day of the funeral of the late Greg Thompson.",1568303051748 À jour Avis de mise en berne : DÉCÈS DE L'HONORABLE GREG THOMPSON C.P.,Période de mise en berne : Dès maintenant jusqu’au crépuscule le 20 septembre 2019.,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la province du Nouveau-Brunswick.,"Détails supplémentaires : De plus, le drapeau sur la tour de la Paix flottera en berne de l’aube jusqu’au crépuscule le 20 septembre 2019, le jour des funérailles de feu Greg Thompson.",2019-09-20,2019-09-20,"[('Greg Thompson', 1), ('Avis de', 1), ('Période', 1)]"
1568638008181,1568638008181 Notice of half-masting: POLICE AND PEACE OFFICERS' NATIONAL MEMORIAL DAY,"Masting period: September 29, 2019","Masting location(s): All Government of Canada buildings and establishments across the country, including the Peace Tower in Ottawa.",Additional details: From sunrise to sunset.,1568638008181 Avis de mise en berne : JOUR COMMÉMORATIF NATIONAL DES POLICIERS ET DES AGENTS DE LA PAIX,Période de mise en berne : Le 29 septembre 2019,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la tour de la Paix à Ottawa.",Détails supplémentaires : De l'aube au crépuscule.,2019-09-29,2019-09-29,"[('Période', 1), ('compris la', 1)]"
1570223869428,"1570223869428 Updated Notice of half-masting: DEATH OF THE HONOURABLE JOHN BUCHANAN, P.C.","Masting period: From now until sunset on Friday, October 11, 2019.",Masting location(s): All Government of Canada buildings and establishments in the province of Nova Scotia.,"Additional details: Additionally, the flag on the Peace Tower will fly at half-mast from sunrise to sunset on Friday, October 11, 2019, the day of the funeral service of the late John Buchanan.",1570223869428 À jour Avis de mise en berne : DÉCÈS DE L'HONORABLE JOHN BUCHANAN C.P.,Période de mise en berne : Dès maintenant jusqu’au crépuscule vendredi le 11 octobre 2019.,Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la province de la Nouvelle-Écosse.,"Détails supplémentaires : De plus, le drapeau sur la tour de la Paix flottera en berne de l’aube jusqu’au crépuscule vendredi le 11 octobre 2019, le jour des funérailles de feu John Buchanan.",2019-10-11,2019-10-11,"[('John Buchanan', 2), ('Avis de', 1), ('Période', 1)]"
1570489375313,"1570489375313 Updated Notice of half-masting: DEATH OF THE HONOURABLE BILL MCKNIGHT, P.C.",Masting period: All flags are to be hoisted to the masthead.,"Masting location(s): All Government of Canada buildings and establishments in the in the city of Saskatoon, Saskatchewan.",There are no additional details.,1570489375313 À jour Avis de mise en berne : DÉCÈS DE L'HONORABLE BILL MCKNIGHT C.P.,Période de mise en berne : Tous les drapeaux doivent être hissés jusqu'au haut du mât.,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la ville de Saskatoon, en Saskatchewan.",Il n'y a pas de détails supplémentaires.,,,"[('Avis de', 1), ('Période', 1), ('la ville de Saskatoon', 1), (""Il n'y"", 1)]"
1572265941886,1572265941886 Notice of half-masting: REMEMBRANCE DAY,"Masting period: From sunrise to sunset on Monday, November 11, 2019.","Masting location(s): All Government of Canada buildings and establishments across the country, including the Peace Tower.","Additional details: When half-masting occurs at the National War Memorial or a place where remembrance is being observed, the half-masting can occur at 11:00 a.m. (or according to the prescribed order of service) until sunset.",1572265941886 Avis de mise en berne : JOUR DU SOUVENIR,"Période de mise en berne : De l'aube au crépuscule, le Lundi 11 novembre 2019.","Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la Tour de la Paix.","Détails supplémentaires : Lorsque la mise en berne a lieu au Monument commémoratif de guerre du Canada ou à un autre endroit où se déroule un service commémoratif, celle-ci peut avoir lieu à compter de 11 heures (ou selon l'ordre prescrit du service) jusqu'au crépuscule.",2019-11-11,2019-11-11,"[('Période', 1), ('compris la Tour de la Paix', 1)]"
1574772855034,1574772855034 Notice of half-masting: NATIONAL DAY OF REMEMBRANCE AND ACTION ON VIOLENCE AGAINST WOMEN,"Masting period: Friday, December 6, 2019","Masting location(s): All Government of Canada buildings and establishments across the country, including the Peace Tower in Ottawa.",There are no additional details.,1574772855034 Avis de mise en berne : JOURNÉE NATIONALE DE COMMÉMORATION ET D'ACTION CONTRE LA VIOLENCE FAITE AUX FEMMES,Période de mise en berne : vendredi le 6 décembre 2019,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la Tour de la Paix.",Il n'y a pas de détails supplémentaires.,2019-12-06,2019-12-06,"[('Période', 1), ('compris la Tour de la Paix', 1), (""Il n'y"", 1)]"
1574857838358,"1574857838358 Notice of half-masting: DEATH OF FORMER PREMIER OF NOVA SCOTIA THE HONOURABLE GERALD REGAN, P.C.","Masting period: From now until sunset on the day of the funeral on November 29, 2019.","Masting location(s): All Government of Canada buildings and establishments in the in the city of Halifax, Nova Scotia.","Additional details: Additionally, the flag on the Peace Tower will fly at half-mast from sunrise to sunset on the day of the funeral on November 29, 2019, of the late Gerald Regan.",1574857838358 Avis de mise en berne : DÉCÈS DE L'ANCIEN PREMIER MINISTRE DE LA NOUVELLE-ÉCOSSE L'HONORABLE GERALD REGANC.P.,Période de mise en berne : Dès maintenant jusqu’au crépuscule le jour des funérailles le 29 novembre 2019.,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la ville de Halifax, en Nouvelle-Écosse.","Détails supplémentaires : De plus, le drapeau sur la tour de la Paix flottera en berne de l’aube jusqu’au crépuscule le jour des funérailles le 29 novembre 2019 de feu Gerald Regan.",2019-11-29,2019-11-29,"[('Gerald Regan', 2), ('GERALD REGAN', 1), ('Période', 1)]"
1578505169921,"1578505169921 Updated Notice of half-masting: VICTIMS OF THE PLANE CRASH IN TEHRAN, IRAN","Masting period: From now until Sunday, January 12, 2020.","Masting location(s): All Government of Canada buildings and establishments across the country, including the Peace Tower.",Additional details: As per the Rules for Half-masting the National Flag of Canada (Section 16).,"1578505169921 À jour Avis de mise en berne : VICTIMES DE L'ACCIDENT D'AVION À TÉHÉRAN, EN IRAN",Période de mise en berne : Dès maintenant jusqu’au crépuscule le dimanche 12 janvier 2020.,"Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada partout au pays, y compris la tour de la Paix.",Détails supplémentaires : Selon les Règles pour la mise en berne du drapeau national du Canada (Section 16).,2020-01-12,2020-01-12,"[('Avis de', 1), ('Période', 1), ('compris la', 1)]"
1578666725185,"1578666725185 Updated Notice of half-masting: DEATH OF THE HONOURABLE JOHN CARNELL CROSBIE, P.C., O.C, O.N.L., Q.C.","Masting period: From now until sunset on Thursday, January 16, 2020, the day of the funeral.",Masting location(s): All Government of Canada buildings and establishments in Newfoundland and Labrador.,"Additional details: Additionally, the flag on the Peace Tower will fly at half-mast from sunrise to sunset on Thursday, January 16, 2020, the day of the funeral of the late John Carnell Crosbie.","1578666725185 À jour Avis de mise en berne : DÉCÈS DE L'HONORABLE JOHN CARNELL CROSBIE, C.P., O.C, O.N.L., Q.C.","Période de mise en berne : Dès maintenant jusqu’au crépuscule jeudi le 16 janvier 2020, le jour des funérailles.",Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada à Terre-Neuve-et-Labrador.,"Détails supplémentaires : De plus, le drapeau sur la tour de la Paix flottera en berne de l’aube jusqu’au crépuscule jeudi le 16 janvier 2020, le jour des funérailles , de feu John Carnell Crosbie.",2020-01-16,2020-01-16,"[('John Carnell Crosbie', 2), ('Avis de', 1), ('Période', 1)]"
1582833395455,"1582833395455 Updated Notice of half-masting: DEATH OF THE FORMER SENATOR THE HONOURABLE DAVID P. SMITH, P.C., Q.C.","Masting period: From sunrise to sunset on the day of the memorial service, which has been postponed until a later date.","Masting location(s): All Government of Canada buildings and establishments in Toronto, Ontario.","Additional details: Additionally, the flag on the Peace Tower will fly at half-mast from sunrise to sunset on the day of the memorial service, which has been postponed until a later date, of the late David P. Smith.","1582833395455 À jour Avis de mise en berne : DÉCÈS DE L'ANCIEN SÉNATEUR L'HONORABLE DAVID P. SMITH, C.P., Q.C.","Période de mise en berne : De l’aube jusqu’au crépuscule le jour du service commémoratif, qui a été reporté à une date ultérieure.","Endroit(s) de la mise en berne : Tous les édifices et établissements du gouvernement du Canada dans la ville de Toronto, Ontario.","Détails supplémentaires : De plus, le drapeau sur la tour de la Paix flottera en berne de l’aube jusqu’au crépuscule le jour du service commémoratif, qui a été reporté à une date ultérieure, de feu David P. Smith.",,,"[('DAVID P. SMITH', 2), ('David P. Smith', 2), ('Avis de', 1), ('Période', 1), ('la ville de Toronto', 1)]"
